Time,CPU Percent,MEM Usage,IO Reads,_NProc
56.7,349.5,13217067008,1088349760,1
57.52,345.7,13153906688,1088349760,1
58.34,344.0,13232009216,1088349760,1
59.16,294.0,13331578880,1088349760,1
59.98,352.0,13370515456,1088349760,1
60.8,332.3,13527109632,1088349760,1
61.62,320.4,13530574848,1088349760,1
62.44,332.5,13583630336,1088349760,1
63.26,334.1,13677555712,1088349760,1
64.08,332.6,13917519872,1088349760,1
64.9,326.7,14302810112,1088349760,1
65.72,346.1,14330351616,1088349760,1
66.54,418.9,14526550016,1088349760,1
67.37,499.6,14686830592,1088349760,1
68.19,469.5,15021793280,1088349760,1
69.01,254.6,16480952320,1088349760,1
69.83,195.1,18397609984,1088349760,1
70.65,197.3,19634667520,1088349760,1
71.47,114.7,17483866112,1088349760,1
72.29,147.5,8451026944,1088349760,1
