Time,CPU Percent,MEM Usage,IO Reads,_NProc
18.15,214.7,1575202816,600306709,1
18.37,222.0,1586286592,600306709,1
18.59,239.8,1595478016,600306709,1
18.81,251.0,1604804608,600306709,1
19.03,246.3,1613996032,600306709,1
19.25,245.7,1621835776,600306709,1
19.47,237.4,1630892032,600306709,1
19.69,269.6,1640218624,600306709,1
19.91,292.3,1649139712,600306709,1
20.13,319.5,1657802752,600306709,1
20.55,356.8,1673605120,600306709,1
20.97,388.5,1687564288,600306709,1
21.39,400.1,1701011456,600306709,1
21.81,387.9,1712037888,600306709,1
22.23,100.0,1712037888,600306709,1
