Time,CPU Percent,MEM Usage,IO Reads,_NProc
6.62,343.2,1319366656,600309293,1
6.74,327.9,1319366656,600309293,1
6.86,360.7,1386549248,600309293,1
6.98,377.8,1386598400,600309293,1
7.1,369.1,1386631168,600309293,1
7.22,368.9,1386631168,600309293,1
7.34,385.5,1386631168,600309293,1
7.46,376.6,1386639360,600309293,1
7.58,382.1,1386659840,600309293,1
7.7,368.1,1386708992,600309293,1
7.82,376.8,1386725376,600309293,1
7.94,394.1,1386737664,600309293,1
8.05,384.8,1386737664,600309293,1
8.17,386.1,1386737664,600309293,1
8.29,378.3,1386737664,600309293,1
8.41,391.4,1386737664,600309293,1
8.53,390.4,1386766336,600309293,1
8.65,385.0,1386790912,600309293,1
8.77,386.3,1386790912,600309293,1
8.89,394.4,1386790912,600309293,1
9.01,377.8,1386803200,600309293,1
9.13,385.8,1386823680,600309293,1
9.25,385.8,1386823680,600309293,1
9.37,394.0,1386831872,600309293,1
9.49,394.7,1386831872,600309293,1
9.61,376.9,1386860544,600309293,1
9.73,403.1,1386860544,600309293,1
9.84,394.3,1386872832,600309293,1
9.96,394.4,1386876928,600309293,1
10.08,393.9,1386893312,600309293,1
10.3,390.4,1386893312,600309293,1
10.52,399.5,1386893312,600309293,1
10.74,389.6,1454039040,600309293,1
10.96,389.9,1454059520,600309293,1
11.18,386.7,1454059520,600309293,1
11.4,396.1,1454059520,600309293,1
11.62,391.8,1454092288,600309293,1
11.84,396.7,1454100480,600309293,1
12.06,396.6,1454100480,600309293,1
12.28,388.4,1454133248,600309293,1
12.5,392.3,1454157824,600309293,1
12.72,391.6,1454170112,600309293,1
12.94,391.6,1454223360,600309293,1
13.16,401.2,1454243840,600309293,1
13.38,397.0,1454284800,600309293,1
13.6,394.6,1454297088,600309293,1
13.82,396.4,1454321664,600309293,1
14.04,394.2,1454391296,600309293,1
14.26,395.8,1454415872,600309293,1
14.48,393.0,1454415872,600309293,1
14.7,392.4,1454497792,600309293,1
14.92,396.8,1454518272,600309293,1
15.14,396.7,1454546944,600309293,1
15.36,397.1,1454559232,600309293,1
15.57,392.4,1454612480,600309293,1
15.79,395.9,1454624768,600309293,1
16.01,395.6,1454665728,600309293,1
16.23,396.9,1454702592,600309293,1
16.45,396.7,1454723072,600309293,1
16.67,395.9,1454784512,600309293,1
16.89,396.8,1454833664,600309293,1
17.11,399.6,1454837760,600309293,1
17.33,400.7,1454878720,600309293,1
17.55,387.5,1454972928,600309293,1
17.77,396.8,1455009792,600309293,1
17.99,392.0,1455026176,600309293,1
18.21,400.9,1455087616,600309293,1
18.43,393.9,1455149056,600309293,1
18.65,395.9,1455202304,600309293,1
18.87,395.2,1455230976,600309293,1
19.09,401.7,1455267840,600309293,1
19.31,396.1,1455337472,600309293,1
19.53,401.7,1455370240,600309293,1
19.75,387.7,1455407104,600309293,1
19.97,401.0,1455427584,600309293,1
20.19,396.7,1455439872,600309293,1
20.6,396.8,1455534080,600309293,1
21.03,397.6,1455575040,600309293,1
21.45,392.8,1455624192,600309293,1
21.87,394.7,1455632384,600309293,1
22.29,388.4,1455632384,600309293,1
22.71,388.3,1455632384,600309293,1
23.13,383.5,1455648768,600309293,1
23.55,361.3,1458393088,600309293,1
23.97,326.0,1458556928,600309293,1
