=== Umbra Scalability Log for borrow on borrow (16 CPUs) ===
INFO:    [s] execution: (0.000010 min, 0.000010 max, 0.000010 median, 0.0% relMAD, 0.000010 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000117 min, 0.000117 max, 0.000117 median, 0.0% relMAD, 0.000117 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000003 min, 0.000003 max, 0.000003 median, 0.0% relMAD, 0.000003 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000003 min, 0.000003 max, 0.000003 median, 0.0% relMAD, 0.000003 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000003 min, 0.000003 max, 0.000003 median, 0.0% relMAD, 0.000003 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000003 min, 0.000003 max, 0.000003 median, 0.0% relMAD, 0.000003 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000002 min, 0.000002 max, 0.000002 median, 0.0% relMAD, 0.000002 avg, 0.000000 sdev)
INFO:    [s] execution: (0.000001 min, 0.000001 max, 0.000001 median, 0.0% relMAD, 0.000001 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000003 min, 0.000003 max, 0.000003 median, 0.0% relMAD, 0.000003 avg, 0.000000 sdev)
INFO:    [s] execution: (0.003986 min, 0.003986 max, 0.003986 median, 0.0% relMAD, 0.003986 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000210 min, 0.000210 max, 0.000210 median, 0.0% relMAD, 0.000210 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010792 min, 0.010792 max, 0.010792 median, 0.0% relMAD, 0.010792 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000027 min, 0.000027 max, 0.000027 median, 0.0% relMAD, 0.000027 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010788 min, 0.010788 max, 0.010788 median, 0.0% relMAD, 0.010788 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000025 min, 0.000025 max, 0.000025 median, 0.0% relMAD, 0.000025 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010692 min, 0.010692 max, 0.010692 median, 0.0% relMAD, 0.010692 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000022 min, 0.000022 max, 0.000022 median, 0.0% relMAD, 0.000022 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010541 min, 0.010541 max, 0.010541 median, 0.0% relMAD, 0.010541 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000025 min, 0.000025 max, 0.000025 median, 0.0% relMAD, 0.000025 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010714 min, 0.010714 max, 0.010714 median, 0.0% relMAD, 0.010714 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000022 min, 0.000022 max, 0.000022 median, 0.0% relMAD, 0.000022 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010860 min, 0.010860 max, 0.010860 median, 0.0% relMAD, 0.010860 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000024 min, 0.000024 max, 0.000024 median, 0.0% relMAD, 0.000024 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010699 min, 0.010699 max, 0.010699 median, 0.0% relMAD, 0.010699 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000021 min, 0.000021 max, 0.000021 median, 0.0% relMAD, 0.000021 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010848 min, 0.010848 max, 0.010848 median, 0.0% relMAD, 0.010848 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000052 min, 0.000052 max, 0.000052 median, 0.0% relMAD, 0.000052 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010853 min, 0.010853 max, 0.010853 median, 0.0% relMAD, 0.010853 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000024 min, 0.000024 max, 0.000024 median, 0.0% relMAD, 0.000024 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010477 min, 0.010477 max, 0.010477 median, 0.0% relMAD, 0.010477 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000110 min, 0.000110 max, 0.000110 median, 0.0% relMAD, 0.000110 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010659 min, 0.010659 max, 0.010659 median, 0.0% relMAD, 0.010659 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000080 min, 0.000080 max, 0.000080 median, 0.0% relMAD, 0.000080 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010769 min, 0.010769 max, 0.010769 median, 0.0% relMAD, 0.010769 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000141 min, 0.000141 max, 0.000141 median, 0.0% relMAD, 0.000141 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010775 min, 0.010775 max, 0.010775 median, 0.0% relMAD, 0.010775 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000156 min, 0.000156 max, 0.000156 median, 0.0% relMAD, 0.000156 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010805 min, 0.010805 max, 0.010805 median, 0.0% relMAD, 0.010805 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000201 min, 0.000201 max, 0.000201 median, 0.0% relMAD, 0.000201 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010634 min, 0.010634 max, 0.010634 median, 0.0% relMAD, 0.010634 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000214 min, 0.000214 max, 0.000214 median, 0.0% relMAD, 0.000214 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010480 min, 0.010480 max, 0.010480 median, 0.0% relMAD, 0.010480 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000191 min, 0.000191 max, 0.000191 median, 0.0% relMAD, 0.000191 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010554 min, 0.010554 max, 0.010554 median, 0.0% relMAD, 0.010554 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000191 min, 0.000191 max, 0.000191 median, 0.0% relMAD, 0.000191 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010704 min, 0.010704 max, 0.010704 median, 0.0% relMAD, 0.010704 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000192 min, 0.000192 max, 0.000192 median, 0.0% relMAD, 0.000192 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010517 min, 0.010517 max, 0.010517 median, 0.0% relMAD, 0.010517 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000202 min, 0.000202 max, 0.000202 median, 0.0% relMAD, 0.000202 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010823 min, 0.010823 max, 0.010823 median, 0.0% relMAD, 0.010823 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000194 min, 0.000194 max, 0.000194 median, 0.0% relMAD, 0.000194 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010710 min, 0.010710 max, 0.010710 median, 0.0% relMAD, 0.010710 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000375 min, 0.000375 max, 0.000375 median, 0.0% relMAD, 0.000375 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010595 min, 0.010595 max, 0.010595 median, 0.0% relMAD, 0.010595 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000357 min, 0.000357 max, 0.000357 median, 0.0% relMAD, 0.000357 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010507 min, 0.010507 max, 0.010507 median, 0.0% relMAD, 0.010507 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000501 min, 0.000501 max, 0.000501 median, 0.0% relMAD, 0.000501 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010594 min, 0.010594 max, 0.010594 median, 0.0% relMAD, 0.010594 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000394 min, 0.000394 max, 0.000394 median, 0.0% relMAD, 0.000394 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010401 min, 0.010401 max, 0.010401 median, 0.0% relMAD, 0.010401 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000676 min, 0.000676 max, 0.000676 median, 0.0% relMAD, 0.000676 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010201 min, 0.010201 max, 0.010201 median, 0.0% relMAD, 0.010201 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000532 min, 0.000532 max, 0.000532 median, 0.0% relMAD, 0.000532 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010173 min, 0.010173 max, 0.010173 median, 0.0% relMAD, 0.010173 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000583 min, 0.000583 max, 0.000583 median, 0.0% relMAD, 0.000583 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010346 min, 0.010346 max, 0.010346 median, 0.0% relMAD, 0.010346 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000777 min, 0.000777 max, 0.000777 median, 0.0% relMAD, 0.000777 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010364 min, 0.010364 max, 0.010364 median, 0.0% relMAD, 0.010364 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.000872 min, 0.000872 max, 0.000872 median, 0.0% relMAD, 0.000872 avg, 0.000000 sdev)
INFO:    [s] execution: (0.009979 min, 0.009979 max, 0.009979 median, 0.0% relMAD, 0.009979 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.001000 min, 0.001000 max, 0.001000 median, 0.0% relMAD, 0.001000 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010023 min, 0.010023 max, 0.010023 median, 0.0% relMAD, 0.010023 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.001057 min, 0.001057 max, 0.001057 median, 0.0% relMAD, 0.001057 avg, 0.000000 sdev)
INFO:    [s] execution: (0.010062 min, 0.010062 max, 0.010062 median, 0.0% relMAD, 0.010062 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.001056 min, 0.001056 max, 0.001056 median, 0.0% relMAD, 0.001056 avg, 0.000000 sdev)
INFO:    [s] execution: (0.009948 min, 0.009948 max, 0.009948 median, 0.0% relMAD, 0.009948 avg, 0.000000 sdev, 1 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.001098 min, 0.001098 max, 0.001098 median, 0.0% relMAD, 0.001098 avg, 0.000000 sdev)
INFO:    [s] execution: (84.704025 min, 84.704025 max, 84.704025 median, 0.0% relMAD, 84.704025 avg, 0.000000 sdev, 2262328 scale, nan IPC, nan CPUs, nan GHz) compilation: (0.013413 min, 0.013413 max, 0.013413 median, 0.0% relMAD, 0.013413 avg, 0.000000 sdev)
subset_count origin_contains_loan_on_entry_count path_maybe_uninitialized_on_exit_count var_drop_live_on_entry_count path_maybe_initialized_on_exit_count var_live_on_entry_count path_accessed_at_count path_moved_at_count path_assigned_at_count path_begins_with_var_count ancestor_path_count origin_live_on_entry_count
5068815 210300 291552229 3588 1048567 329734 7838 16295 6793 6372 30 1033354
