Time,CPU Percent,MEM Usage,IO Reads,_NProc
55.8,400.0,14366665605,0,0
56.0,400.0,14388140441,0,0
56.2,400.0,14398877859,0,0
56.4,400.0,14409615278,0,0
56.6,400.0,14420352696,0,0
56.8,400.0,14431090114,0,0
57.0,400.0,14441827532,0,0
57.2,400.0,14452564951,0,0
57.4,400.0,14463302369,0,0
57.6,400.0,14484777205,0,0
57.8,400.0,14484777205,0,0
58.0,400.0,14495514624,0,0
58.2,400.0,14495514624,0,0
58.4,400.0,14506252042,0,0
58.6,418.2,14516989460,0,0
58.8,400.0,14516989460,0,0
59.0,400.0,14527726878,0,0
59.2,400.0,14538464296,0,0
59.4,400.0,14549201715,0,0
59.6,400.0,14549201715,0,0
59.8,400.0,14549201715,0,0
60.0,409.1,14559939133,0,0
60.2,400.0,14570676551,0,0
60.4,400.0,14581413969,0,0
60.6,409.1,14592151388,0,0
60.8,400.0,14592151388,0,0
61.0,400.0,14602888806,0,0
61.2,400.0,14602888806,0,0
61.4,400.0,14613626224,0,0
61.6,400.0,14613626224,0,0
61.8,400.0,14624363642,0,0
62.0,409.1,14635101061,0,0
62.2,409.1,14635101061,0,0
62.4,400.0,14645838479,0,0
62.6,400.0,14656575897,0,0
62.8,400.0,14656575897,0,0
63.0,400.0,14667313315,0,0
63.2,400.0,14678050734,0,0
63.4,400.0,14688788152,0,0
63.6,400.0,14699525570,0,0
63.8,418.2,14710262988,0,0
64.0,400.0,14721000407,0,0
64.2,400.0,14742475243,0,0
64.4,400.0,14742475243,0,0
64.6,400.0,14753212661,0,0
64.8,400.0,14763950080,0,0
65.0,400.0,14774687498,0,0
65.2,400.0,14785424916,0,0
65.4,400.0,14796162334,0,0
65.6,400.0,14806899752,0,0
65.8,400.0,14817637171,0,0
66.0,409.1,14828374589,0,0
66.2,400.0,14839112007,0,0
66.4,409.1,14849849425,0,0
66.6,400.0,14849849425,0,0
66.8,409.1,14860586844,0,0
67.0,400.0,14871324262,0,0
67.2,400.8,14882061680,0,0
67.4,400.0,14892799098,0,0
67.6,400.0,14903536517,0,0
67.8,410.0,14903536517,0,0
68.0,400.0,14914273935,0,0
68.2,400.0,14925011353,0,0
68.4,409.1,14925011353,0,0
68.6,409.1,14935748771,0,0
68.8,400.0,14946486190,0,0
69.0,400.0,14957223608,0,0
69.2,409.1,14967961026,0,0
69.4,400.0,14978698444,0,0
69.6,409.1,14989435863,0,0
69.8,400.0,14989435863,0,0
70.0,400.0,15000173281,0,0
70.2,400.0,15010910699,0,0
70.4,409.1,15032385536,0,0
70.6,400.0,15043122954,0,0
70.8,409.1,15053860372,0,0
71.0,400.0,15064597790,0,0
71.2,400.0,15064597790,0,0
71.4,400.0,15075335208,0,0
71.6,400.0,15086072627,0,0
71.8,400.0,15086072627,0,0
72.0,400.0,15096810045,0,0
72.2,409.1,15107547463,0,0
72.4,400.0,15118284881,0,0
72.6,400.0,15118284881,0,0
72.8,400.0,15118284881,0,0
73.0,400.0,15129022300,0,0
73.2,400.0,15139759718,0,0
73.4,400.0,15150497136,0,0
73.6,400.0,15150497136,0,0
73.8,400.0,15161234554,0,0
74.0,400.0,15171971973,0,0
74.2,409.1,15182709391,0,0
74.4,400.0,15193446809,0,0
74.6,400.0,15204184227,0,0
74.8,400.0,15204184227,0,0
75.0,400.0,15214921646,0,0
75.2,400.0,15214921646,0,0
75.4,400.0,15225659064,0,0
75.6,400.0,15236396482,0,0
75.8,400.0,15236396482,0,0
76.0,400.0,15247133900,0,0
76.2,400.0,15257871319,0,0
76.4,400.0,15257871319,0,0
76.6,400.0,15257871319,0,0
76.8,400.0,15257871319,0,0
77.0,400.0,15268608737,0,0
77.2,179.9,15247133900,0,0
77.4,44.0,6152540651,0,0
77.6,2599.0,6152540651,0,0
