Time,CPU Percent,MEM Usage,IO Reads,_NProc
22.31,286.3,3330236416,641076883,4
22.75,293.3,3332468736,641298511,4
23.19,290.8,3287748608,641456927,2
23.63,247.4,3304525824,641789423,2
24.07,282.40000000000003,3330236416,642026969,4
24.51,314.6,3345051648,642169570,4
24.95,272.7,3287748608,642422947,2
25.39,241.7,3330236416,642755427,4
25.83,300.7,3315011584,642882110,2
26.27,304.8,3345051648,643119656,4
26.71,306.6,3306622976,643278072,2
27.15,254.60000000000002,3344916480,643626486,4
27.59,295.6,3349245952,643848114,4
28.03,288.8,3300331520,644038283,2
28.47,265.90000000000003,3347013632,644354944,4
28.91,247.5,3315011584,644560697,2
29.35,323.1,3359731712,644719173,4
29.79,262.8,3302428672,645020080,2
30.23,252.3,3347013632,645305030,4
30.67,300.0,3351207936,645447631,4
31.11,247.9,3300331520,645637582,2
31.55,306.9,3361828864,645811860,4
31.99,286.5,3306622976,646065236,2
32.43,261.9,3349110784,646397716,4
32.88,333.7,3366023168,646540317,4
33.32,245.60000000000002,3359596544,646904546,4
33.76,315.5,3357634560,647126174,4
34.2,272.1,3312914432,647395440,2
34.64,304.5,3363926016,647633002,4
35.08,260.9,3315011584,647981312,2
35.52,294.6,3357634560,648218858,4
35.96,304.1,3312914432,648440764,2
36.4,293.3,3366023168,648725687,4
36.84,272.6,3319205888,649026593,2
37.28,286.0,3353305088,649311543,4
37.72,286.1,3317108736,649596591,2
38.16,309.1,3370217472,649818372,4
38.6,254.0,3329691648,650166682,2
39.05,310.6,3366023168,650404228,4
39.49,305.7,3370217472,650546829,4
39.93,256.1,3367985152,650911057,4
40.37,323.90000000000003,3370217472,651132684,4
41.21,299.2,3376508928,651639513,4
42.05,282.5,3372314624,652225367,4
42.9,298.4,3378606080,652732194,4
43.74,281.09999999999997,3376508928,653318051,4
44.58,295.5,3378606080,653824880,4
45.42,288.5,3335983104,654236676,2
46.27,278.8,3335983104,654885852,2
47.11,308.9,3340177408,655329358,2
47.95,283.9,3367985152,655867645,4
48.79,304.1,3382800384,656374473,4
49.63,299.5,3382800384,656960327,4
50.48,308.8,3382800384,657467154,4
51.32,278.59999999999997,3338080256,658132286,2
52.16,296.4,3335983104,658702282,2
53.0,294.8,3372179456,659288289,4
53.85,296.9,3370082304,659874144,4
54.69,309.4,3382800384,660380971,4
55.53,297.8,3378606080,660966826,4
56.37,313.8,3376508928,661331054,4
57.22,291.9,3380703232,661837882,4
58.06,291.09999999999997,3376508928,662423737,4
58.9,308.2,3389091840,662930564,4
59.74,286.0,3344371712,663564013,2
60.59,288.7,3340177408,664213196,2
61.43,308.9,3386994688,664751701,4
62.27,296.8,3380703232,665337555,4
63.11,304.2,3354857472,665860197,2
63.95,279.8,3378470912,666572836,4
64.8,293.09999999999997,3380703232,667158692,4
65.64,312.09999999999997,3384897536,667665519,4
66.48,268.3,3382800384,668251374,4
67.33,285.0,3342274560,668916561,2
68.17,301.5,3384897536,669486673,4
69.01,299.5,3348566016,669898479,2
69.85,278.29999999999995,3378470912,670579382,4
70.7,297.5,3386994688,671165253,4
71.54,297.9,3352760320,671719656,2
72.38,268.8,3376373760,672257959,4
73.23,301.59999999999997,3350663168,672717277,2
74.07,302.5,3389091840,673129030,4
74.91,275.2,3350663168,673841582,2
75.76,296.3,3378470912,674443370,4
76.6,281.8,3350663168,674934288,2
77.44,291.4,3389091840,675314441,4
78.28,276.0,3376373760,675900311,4
79.12,297.5,3389091840,676407146,4
79.97,272.9,3350663168,677119698,2
80.81,288.7,3350663168,677483933,2
81.85,284.3,3376373760,678085721,4
82.89,295.2,3346468864,678687631,2
83.94,282.1,3376373760,679542662,4
84.98,295.7,3348566016,680271151,2
86.02,282.9,3382665216,681142204,4
87.07,311.0,3384897536,681728074,4
88.11,280.5,3346468864,682393268,2
89.15,308.6,3391188992,682963380,4
90.19,282.79999999999995,3386994688,683549251,4
91.23,279.2,3354857472,684040169,2
92.28,306.0,3389091840,684641959,4
93.32,294.6,3391188992,685148794,4
94.36,281.9,3389091840,685734666,4
95.4,274.2,3380568064,686463137,4
96.45,289.7,3378470912,687191608,4
97.49,286.59999999999997,3350663168,687904205,2
98.53,305.2,3354857472,688490293,2
99.58,285.8,3382665216,689155387,4
100.62,304.3,3391188992,689741257,4
101.66,285.1,3354857472,690374762,2
102.7,280.59999999999997,3348566016,691150722,2
103.75,292.1,3348566016,691863395,2
104.79,304.3,3395383296,692433507,4
105.83,280.5,3356954624,693146063,2
106.87,296.5,3352760320,693747869,2
107.91,286.0,3380568064,694476324,4
108.95,287.6,3354857472,695062455,2
110.0,291.2,3391188992,695711633,4
111.04,271.5,3384762368,696440104,4
112.08,290.5,3356954624,697121057,2
113.13,282.9,3356954624,697881126,2
114.17,303.2,3391188992,698482915,4
115.21,277.0,3354857472,699290664,2
116.26,277.09999999999997,3382665216,699939858,4
117.3,282.2,3354857472,700652452,2
118.34,286.8,3354857472,701523483,2
119.38,288.3,3384762368,702267871,4
120.43,284.6,3352760320,702885492,2
121.47,290.5,3395383296,703724814,4
122.52,272.79999999999995,3384762368,704453284,4
123.57,296.4,3356954624,705181807,2
124.61,276.5,3382665216,706131861,4
125.66,279.79999999999995,3356954624,706987014,2
126.7,295.1,3382665216,707731404,4
127.75,279.4,3352760320,708586547,2
128.79,286.4,3391188992,709409983,4
129.84,285.3,3393286144,710281057,4
130.88,273.9,3356954624,711215288,2
131.92,284.3,3384762368,712102235,4
132.97,291.3,3354857472,712941587,2
134.01,284.4,3354857472,713780831,2
135.06,287.3,3393286144,714651886,4
136.1,276.5,3384762368,715601995,4
137.15,283.4,3384762368,716473065,4
138.19,276.0,3356954624,717407295,2
139.23,284.4,3356954624,718199221,2
140.28,287.09999999999997,3393286144,719022712,4
141.32,273.7,3395383296,719972818,4
142.37,289.09999999999997,3393286144,720843892,4
143.41,271.9,3384762368,721793999,4
144.46,285.2,3395383296,722665070,4
145.5,276.59999999999997,3384762368,723615176,4
146.55,288.2,3393286144,724486247,4
147.59,272.8,3384762368,725436356,4
148.64,286.2,3393286144,726307428,4
149.68,275.4,3393286144,727257535,4
150.73,284.4,3393286144,728128609,4
151.77,272.5,3354857472,729094691,2
152.82,286.3,3356954624,729981576,2
153.86,282.2,3393286144,730899890,4
154.91,275.8,3393286144,731770962,4
155.95,270.09999999999997,3384762368,732721069,4
157.0,283.3,3393286144,733592143,4
158.04,271.7,3384762368,734542249,4
159.09,276.6,3384762368,735413321,4
160.13,274.5,3354857472,736347552,2
161.18,286.4,3384762368,737234499,4
162.22,270.0,3354857472,738168731,2
163.26,285.0,3384762368,739055679,4
164.31,276.5,3384762368,740005786,4
165.36,284.2,3393286144,740876861,4
166.4,277.5,3393286144,741826969,4
167.45,286.59999999999997,3357401088,742687163,3
168.49,264.1,3354857472,743727428,2
169.54,291.79999999999995,3356954624,744566791,2
170.58,268.09999999999997,3356954624,745596012,2
171.63,275.6,3352760320,746546162,2
172.67,288.29999999999995,3384762368,747433111,4
173.72,275.7,3382665216,748383218,4
174.76,284.2,3393286144,749254292,4
175.81,273.7,3384762368,750204400,4
176.85,282.5,3393286144,751075473,4
177.9,276.79999999999995,3384762368,752025581,4
178.94,286.2,3393286144,752896654,4
179.98,275.5,3356954624,753878514,2
181.03,285.4,3356954624,754749645,2
182.07,268.9,3354857472,755778852,2
183.12,284.3,3352760320,756681474,2
184.16,276.7,3356954624,757615813,2
185.21,271.1,3354857472,758565962,2
186.25,275.0,3354857472,759294434,2
187.3,290.3,3384762368,760181383,4
188.34,279.5,3384762368,761131492,4
189.38,283.4,3393286144,762002566,4
190.43,277.79999999999995,3393286144,762952676,4
191.48,287.9,3393286144,763823748,4
192.52,267.1,3354857472,764853137,2
193.57,282.7,3354857472,765740007,2
194.61,274.8,3356954624,766721724,2
195.66,279.6,3354857472,767671875,2
196.7,290.09999999999997,3384762368,768558823,4
197.75,275.8,3384762368,769508933,4
198.79,286.0,3393286144,770380003,4
199.84,275.09999999999997,3384762368,771330112,4
200.89,289.79999999999995,3393286144,772201186,4
201.94,270.0,3384762368,773151294,4
202.98,288.29999999999995,3393286144,774022365,4
204.03,275.79999999999995,3384762368,774972471,4
205.07,286.4,3393286144,775843544,4
206.11,277.7,3355303936,776782834,3
207.16,285.4,3395383296,777664723,4
208.2,267.59999999999997,3354857472,778694109,2
209.25,286.9,3359051776,779517695,2
210.29,268.0,3354857472,780531097,2
211.34,288.3,3354857472,781417969,2
212.38,274.7,3356954624,782383878,2
213.43,282.6,3352760320,783270722,2
214.47,278.5,3356954624,784205059,2
215.52,279.8,3352760320,785123626,2
216.56,284.4,3384762368,786042158,4
217.61,280.09999999999997,3354857472,786976388,2
218.65,289.1,3393286144,787863338,4
219.7,278.4,3384762368,788813445,4
220.74,282.5,3384762368,789684518,4
221.79,278.7,3354857472,790618750,2
222.83,286.3,3384762368,791505698,4
223.87,277.6,3384762368,792455804,4
224.92,289.09999999999997,3393286144,793326877,4
225.96,273.7,3354857472,794292924,2
227.01,284.29999999999995,3359051776,795179855,2
228.05,273.09999999999997,3354857472,796129920,2
229.1,283.7,3393286144,796969243,4
230.14,269.7,3356954624,797935287,2
231.19,286.1,3354857472,798806239,2
232.23,266.9,3354857472,799851424,2
233.28,287.2,3356954624,800674986,2
234.32,268.09999999999997,3356954624,801688401,2
235.37,286.3,3354857472,802527881,2
236.41,273.9,3356954624,803509582,2
237.45,283.6,3354857472,804364855,2
238.5,274.7,3356954624,805330763,2
239.54,284.29999999999995,3354857472,806201825,2
240.59,272.8,3354857472,807136151,2
241.63,289.1,3356954624,807975631,2
242.68,271.09999999999997,3356954624,808973128,2
243.72,280.59999999999997,3352760320,809859971,2
244.77,272.0,3356954624,810794308,2
245.81,277.6,3352760320,811728658,2
246.86,282.7,3384762368,812631410,4
247.9,277.59999999999997,3354857472,813565641,2
248.95,285.5,3384762368,814452589,4
249.99,280.3,3384762368,815402698,4
251.04,282.29999999999995,3393286144,816273773,4
252.08,269.9,3354857472,817255628,2
253.13,281.5,3359051776,818142519,2
254.17,270.79999999999995,3359051776,819171738,2
255.21,276.9,3354857472,820106086,2
256.26,284.5,3386859520,821008838,4
257.3,273.7,3356954624,821943069,2
258.35,287.5,3386859520,822830016,4
259.39,276.59999999999997,3384762368,823780123,4
260.44,284.2,3395383296,824651195,4
261.48,275.59999999999997,3386859520,825601304,4
262.53,286.2,3356954624,826488192,2
263.57,265.0,3356954624,827533393,2
264.62,280.1,3354857472,828436013,2
265.66,280.0,3386859520,829386268,4
266.7,276.0,3356954624,830320500,2
267.74,288.7,3386859520,831207448,4
268.79,274.5,3386859520,832157556,4
269.83,286.6,3395383296,833028627,4
270.87,276.29999999999995,3386859520,833978734,4
271.92,281.4,3395383296,834849805,4
272.96,274.3,3386859520,835799912,4
274.0,288.5,3395383296,836670985,4
275.04,273.79999999999995,3356954624,837637029,2
276.09,288.09999999999997,3359051776,838507980,2
277.13,268.4,3356954624,839521553,2
278.18,287.8,3359051776,840376864,2
279.22,267.4,3359051776,841390138,2
280.26,285.6,3354857472,842308689,2
281.3,280.4,3386859520,843227239,4
282.35,275.2,3356954624,844161473,2
283.39,284.4,3386859520,845048421,4
284.43,277.4,3356954624,845982657,2
285.47,287.0,3386859520,846869608,4
286.52,272.7,3356954624,847803842,2
287.56,288.09999999999997,3386859520,848690793,4
288.6,277.0,3386859520,849640899,4
289.64,286.3,3395383296,850511971,4
290.69,267.7,3395383296,851462080,4
291.73,286.09999999999997,3395383296,852333154,4
292.77,273.1,3357401088,853272443,3
293.82,285.3,3397480448,854154334,4
294.86,264.5,3356954624,855199567,2
295.9,284.59999999999997,3356954624,856086404,2
296.94,270.5,3359051776,857052312,2
297.99,278.6,3356954624,858002463,2
299.03,284.59999999999997,3386859520,858889415,4
300.07,275.8,3356954624,859823647,2
301.12,286.0,3388956672,860710596,4
302.16,275.8,3384762368,861660704,4
303.2,288.2,3395383296,862531774,4
304.24,278.2,3386859520,863481881,4
305.29,285.9,3395383296,864352957,4
306.33,272.2,3395383296,865303064,4
307.37,288.3,3395383296,866174137,4
308.41,271.7,3359051776,867156012,2
309.45,289.2,3359051776,867995338,2
310.49,269.5,3356954624,868993023,2
311.54,284.9,3359051776,869864069,2
312.58,268.59999999999997,3356954624,870893293,2
313.62,288.6,3359051776,871716976,2
314.66,265.7,3359051776,872714470,2
315.71,281.4,3354857472,873601315,2
316.75,278.0,3359051776,874535652,2
317.79,274.4,3354857472,875454222,2
318.83,281.8,3386859520,876372755,4
319.88,272.9,3356954624,877306988,2
320.92,285.59999999999997,3386859520,878193938,4
321.96,276.4,3386859520,879144047,4
323.01,288.0,3395383296,880015119,4
324.06,276.5,3395383296,880965228,4
325.1,284.3,3395383296,881836300,4
326.15,266.7,3359051776,882818176,2
327.19,286.29999999999995,3359051776,883705053,2
328.24,264.3,3359051776,884734278,2
329.28,285.2,3354857472,885621122,2
330.33,271.8,3359051776,886555459,2
331.37,276.7,3354857472,887505611,2
332.42,284.2,3386859520,888392559,4
333.46,271.9,3356954624,889326790,2
334.51,281.0,3386859520,890213739,4
335.55,271.7,3384762368,891163848,4
336.6,281.5,3386859520,892034922,4
337.64,269.7,3386859520,892985034,4
338.69,290.09999999999997,3395383296,893856106,4
339.73,260.29999999999995,3356954624,894917102,2
